AcquisitionMatrix	EchoNumbers	EchoTime	FlipAngle	ImagingFrequency	InPlanePhaseEncodingDirection	InversionTime	MagneticFieldStrength	NumberOfEchoes	PixelBandwidth	PixelSpacing	PulseSequenceName	RepetitionTime	SOPInstanceUID	ScanningSequence	SequenceVariant	SliceThickness	TriggerTime
0/320/224/0	1	6.356	90	127.732288	ROW	1238	3		244.141	0.4688/0.4688		3000.01	1.3.6.1.4.1.14519.5.2.1.4591.4001.281084737396011467377797918818	IR	NONE	5	
0/320/224/0	1	6.356	90	127.732288	ROW	1238	3		244.141	0.4688/0.4688		3000.01	1.3.6.1.4.1.14519.5.2.1.4591.4001.286525052560583027226098901651	IR	NONE	5	
0/320/224/0	1	6.356	90	127.732288	ROW	1238	3		244.141	0.4688/0.4688		3000.01	1.3.6.1.4.1.14519.5.2.1.4591.4001.300065055750208991656841415983	IR	NONE	5	
0/320/224/0	1	6.356	90	127.732288	ROW	1238	3		244.141	0.4688/0.4688		3000.01	1.3.6.1.4.1.14519.5.2.1.4591.4001.302816848652960905392520821420	IR	NONE	5	
0/320/224/0	1	6.356	90	127.732288	ROW	1238	3		244.141	0.4688/0.4688		3000.01	1.3.6.1.4.1.14519.5.2.1.4591.4001.302826474080763043130026261047	IR	NONE	5	
0/320/224/0	1	6.356	90	127.732288	ROW	1238	3		244.141	0.4688/0.4688		3000.01	1.3.6.1.4.1.14519.5.2.1.4591.4001.317101699796763773623672376882	IR	NONE	5	
0/320/224/0	1	6.356	90	127.732288	ROW	1238	3		244.141	0.4688/0.4688		3000.01	1.3.6.1.4.1.14519.5.2.1.4591.4001.318816346272996440507361863736	IR	NONE	5	
0/320/224/0	1	6.356	90	127.732288	ROW	1238	3		244.141	0.4688/0.4688		3000.01	1.3.6.1.4.1.14519.5.2.1.4591.4001.328335309098324465042862064297	IR	NONE	5	
0/320/224/0	1	6.356	90	127.732288	ROW	1238	3		244.141	0.4688/0.4688		3000.01	1.3.6.1.4.1.14519.5.2.1.4591.4001.331091625792345269530146216701	IR	NONE	5	
0/320/224/0	1	6.356	90	127.732288	ROW	1238	3		244.141	0.4688/0.4688		3000.01	1.3.6.1.4.1.14519.5.2.1.4591.4001.333083736908608850918286141972	IR	NONE	5	
0/320/224/0	1	6.356	90	127.732288	ROW	1238	3		244.141	0.4688/0.4688		3000.01	1.3.6.1.4.1.14519.5.2.1.4591.4001.334094815901914922959847359439	IR	NONE	5	
0/320/224/0	1	6.356	90	127.732288	ROW	1238	3		244.141	0.4688/0.4688		3000.01	1.3.6.1.4.1.14519.5.2.1.4591.4001.378335849858212689991259770268	IR	NONE	5	
0/320/224/0	1	6.356	90	127.732288	ROW	1238	3		244.141	0.4688/0.4688		3000.01	1.3.6.1.4.1.14519.5.2.1.4591.4001.419306307160524288313877911332	IR	NONE	5	
0/320/224/0	1	6.356	90	127.732288	ROW	1238	3		244.141	0.4688/0.4688		3000.01	1.3.6.1.4.1.14519.5.2.1.4591.4001.528210050196253535966205738708	IR	NONE	5	
0/320/224/0	1	6.356	90	127.732288	ROW	1238	3		244.141	0.4688/0.4688		3000.01	1.3.6.1.4.1.14519.5.2.1.4591.4001.597902040530072055516956517982	IR	NONE	5	
0/320/224/0	1	6.356	90	127.732288	ROW	1238	3		244.141	0.4688/0.4688		3000.01	1.3.6.1.4.1.14519.5.2.1.4591.4001.777229895618020757390528892442	IR	NONE	5	
0/320/224/0	1	6.356	90	127.732288	ROW	1238	3		244.141	0.4688/0.4688		3000.01	1.3.6.1.4.1.14519.5.2.1.4591.4001.831175023798911389226200361554	IR	NONE	5	
0/320/224/0	1	6.356	90	127.732288	ROW	1238	3		244.141	0.4688/0.4688		3000.01	1.3.6.1.4.1.14519.5.2.1.4591.4001.861831408863800876326058468750	IR	NONE	5	
0/320/224/0	1	6.356	90	127.732288	ROW	1238	3		244.141	0.4688/0.4688		3000.01	1.3.6.1.4.1.14519.5.2.1.4591.4001.931580016122506738063388322988	IR	NONE	5	
0/320/224/0	1	6.356	90	127.732288	ROW	1238	3		244.141	0.4688/0.4688		3000.01	1.3.6.1.4.1.14519.5.2.1.4591.4001.936299276955411984380821729431	IR	NONE	5	
0/288/192/0	1	8.104000	90	1277323270.0000	ROW	860.000000	30000		122.070312	0.468750/0.468750		3252.816000	1.3.6.1.4.1.14519.5.2.1.4591.4001.100092520118121700735598164249	RM	NONE	2.500000	
0/288/192/0	1	8.104000	90	1277323270.0000	ROW	860.000000	30000		122.070312	0.468750/0.468750		3252.816000	1.3.6.1.4.1.14519.5.2.1.4591.4001.110207596752278631613639915261	RM	NONE	2.500000	
0/288/192/0	1	8.104000	90	1277323270.0000	ROW	860.000000	30000		122.070312	0.468750/0.468750		3252.816000	1.3.6.1.4.1.14519.5.2.1.4591.4001.117924272454852658316726270689	RM	NONE	2.500000	
0/288/192/0	1	8.104000	90	1277323270.0000	ROW	860.000000	30000		122.070312	0.468750/0.468750		3252.816000	1.3.6.1.4.1.14519.5.2.1.4591.4001.120709860691664867934871018690	RM	NONE	2.500000	
0/288/192/0	1	8.104000	90	1277323270.0000	ROW	860.000000	30000		122.070312	0.468750/0.468750		3252.816000	1.3.6.1.4.1.14519.5.2.1.4591.4001.122024251440635427825364942366	RM	NONE	2.500000	
0/288/192/0	1	8.104000	90	1277323270.0000	ROW	860.000000	30000		122.070312	0.468750/0.468750		3252.816000	1.3.6.1.4.1.14519.5.2.1.4591.4001.122409908138386764397316204253	RM	NONE	2.500000	
0/288/192/0	1	8.104000	90	1277323270.0000	ROW	860.000000	30000		122.070312	0.468750/0.468750		3252.816000	1.3.6.1.4.1.14519.5.2.1.4591.4001.131381214731865804450320448866	RM	NONE	2.500000	
0/288/192/0	1	8.104000	90	1277323270.0000	ROW	860.000000	30000		122.070312	0.468750/0.468750		3252.816000	1.3.6.1.4.1.14519.5.2.1.4591.4001.135661321779253596448682300696	RM	NONE	2.500000	
0/288/192/0	1	8.104000	90	1277323270.0000	ROW	860.000000	30000		122.070312	0.468750/0.468750		3252.816000	1.3.6.1.4.1.14519.5.2.1.4591.4001.140001998612132686637883198105	RM	NONE	2.500000	
0/288/192/0	1	8.104000	90	1277323270.0000	ROW	860.000000	30000		122.070312	0.468750/0.468750		3252.816000	1.3.6.1.4.1.14519.5.2.1.4591.4001.142075465795552425852613165173	RM	NONE	2.500000	
0/288/192/0	1	8.104000	90	1277323270.0000	ROW	860.000000	30000		122.070312	0.468750/0.468750		3252.816000	1.3.6.1.4.1.14519.5.2.1.4591.4001.142470178960849045162843190472	RM	NONE	2.500000	
0/288/192/0	1	8.104000	90	1277323270.0000	ROW	860.000000	30000		122.070312	0.468750/0.468750		3252.816000	1.3.6.1.4.1.14519.5.2.1.4591.4001.142716916643215126973632680311	RM	NONE	2.500000	
0/288/192/0	1	8.104000	90	1277323270.0000	ROW	860.000000	30000		122.070312	0.468750/0.468750		3252.816000	1.3.6.1.4.1.14519.5.2.1.4591.4001.144575189944225572511510783509	RM	NONE	2.500000	
0/288/192/0	1	8.104000	90	1277323270.0000	ROW	860.000000	30000		122.070312	0.468750/0.468750		3252.816000	1.3.6.1.4.1.14519.5.2.1.4591.4001.149509927997798134968756587003	RM	NONE	2.500000	
0/288/192/0	1	8.104000	90	1277323270.0000	ROW	860.000000	30000		122.070312	0.468750/0.468750		3252.816000	1.3.6.1.4.1.14519.5.2.1.4591.4001.160977566309667379485898060698	RM	NONE	2.500000	
0/288/192/0	1	8.104000	90	1277323270.0000	ROW	860.000000	30000		122.070312	0.468750/0.468750		3252.816000	1.3.6.1.4.1.14519.5.2.1.4591.4001.162470119476697631939874661082	RM	NONE	2.500000	
0/288/192/0	1	8.104000	90	1277323270.0000	ROW	860.000000	30000		122.070312	0.468750/0.468750		3252.816000	1.3.6.1.4.1.14519.5.2.1.4591.4001.163593203126832929354449004607	RM	NONE	2.500000	
0/288/192/0	1	8.104000	90	1277323270.0000	ROW	860.000000	30000		122.070312	0.468750/0.468750		3252.816000	1.3.6.1.4.1.14519.5.2.1.4591.4001.172047112567470737817593828743	RM	NONE	2.500000	
0/288/192/0	1	8.104000	90	1277323270.0000	ROW	860.000000	30000		122.070312	0.468750/0.468750		3252.816000	1.3.6.1.4.1.14519.5.2.1.4591.4001.176904615235889729642510045958	RM	NONE	2.500000	
0/288/192/0	1	8.104000	90	1277323270.0000	ROW	860.000000	30000		122.070312	0.468750/0.468750		3252.816000	1.3.6.1.4.1.14519.5.2.1.4591.4001.184951298891720622934429073948	RM	NONE	2.500000	
0/288/192/0	1	8.104000	90	1277323270.0000	ROW	860.000000	30000		122.070312	0.468750/0.468750		3252.816000	1.3.6.1.4.1.14519.5.2.1.4591.4001.191747417842766996846036248656	RM	NONE	2.500000	
0/288/192/0	1	8.104000	90	1277323270.0000	ROW	860.000000	30000		122.070312	0.468750/0.468750		3252.816000	1.3.6.1.4.1.14519.5.2.1.4591.4001.192336463900534482575991213034	RM	NONE	2.500000	
0/288/192/0	1	8.104000	90	1277323270.0000	ROW	860.000000	30000		122.070312	0.468750/0.468750		3252.816000	1.3.6.1.4.1.14519.5.2.1.4591.4001.200313326714998202752955452125	RM	NONE	2.500000	
0/288/192/0	1	8.104000	90	1277323270.0000	ROW	860.000000	30000		122.070312	0.468750/0.468750		3252.816000	1.3.6.1.4.1.14519.5.2.1.4591.4001.202582977394290034945079751687	RM	NONE	2.500000	
0/288/192/0	1	8.104000	90	1277323270.0000	ROW	860.000000	30000		122.070312	0.468750/0.468750		3252.816000	1.3.6.1.4.1.14519.5.2.1.4591.4001.207428211031357242372584752893	RM	NONE	2.500000	
0/288/192/0	1	8.104000	90	1277323270.0000	ROW	860.000000	30000		122.070312	0.468750/0.468750		3252.816000	1.3.6.1.4.1.14519.5.2.1.4591.4001.208124511945919715666602328344	RM	NONE	2.500000	
0/288/192/0	1	8.104000	90	1277323270.0000	ROW	860.000000	30000		122.070312	0.468750/0.468750		3252.816000	1.3.6.1.4.1.14519.5.2.1.4591.4001.212095021946124751101492185052	RM	NONE	2.500000	
0/288/192/0	1	8.104000	90	1277323270.0000	ROW	860.000000	30000		122.070312	0.468750/0.468750		3252.816000	1.3.6.1.4.1.14519.5.2.1.4591.4001.220150353921401661369826507452	RM	NONE	2.500000	
0/288/192/0	1	8.104000	90	1277323270.0000	ROW	860.000000	30000		122.070312	0.468750/0.468750		3252.816000	1.3.6.1.4.1.14519.5.2.1.4591.4001.224505302791804688303712343561	RM	NONE	2.500000	
0/288/192/0	1	8.104000	90	1277323270.0000	ROW	860.000000	30000		122.070312	0.468750/0.468750		3252.816000	1.3.6.1.4.1.14519.5.2.1.4591.4001.227070784284830715590140591968	RM	NONE	2.500000	
0/288/192/0	1	8.104000	90	1277323270.0000	ROW	860.000000	30000		122.070312	0.468750/0.468750		3252.816000	1.3.6.1.4.1.14519.5.2.1.4591.4001.228247213491368358524116568959	RM	NONE	2.500000	
0/288/192/0	1	8.104000	90	1277323270.0000	ROW	860.000000	30000		122.070312	0.468750/0.468750		3252.816000	1.3.6.1.4.1.14519.5.2.1.4591.4001.235901497440778277772038950996	RM	NONE	2.500000	
0/288/192/0	1	8.104000	90	1277323270.0000	ROW	860.000000	30000		122.070312	0.468750/0.468750		3252.816000	1.3.6.1.4.1.14519.5.2.1.4591.4001.239149563177972925656656513222	RM	NONE	2.500000	
0/288/192/0	1	8.104000	90	1277323270.0000	ROW	860.000000	30000		122.070312	0.468750/0.468750		3252.816000	1.3.6.1.4.1.14519.5.2.1.4591.4001.242414165495785201405440687862	RM	NONE	2.500000	
0/288/192/0	1	8.104000	90	1277323270.0000	ROW	860.000000	30000		122.070312	0.468750/0.468750		3252.816000	1.3.6.1.4.1.14519.5.2.1.4591.4001.243698058681379597053545330940	RM	NONE	2.500000	
0/288/192/0	1	8.104000	90	1277323270.0000	ROW	860.000000	30000		122.070312	0.468750/0.468750		3252.816000	1.3.6.1.4.1.14519.5.2.1.4591.4001.244463687796592103774672920164	RM	NONE	2.500000	
0/288/192/0	1	8.104000	90	1277323270.0000	ROW	860.000000	30000		122.070312	0.468750/0.468750		3252.816000	1.3.6.1.4.1.14519.5.2.1.4591.4001.248746509180601194970239284040	RM	NONE	2.500000	
0/288/192/0	1	8.104000	90	1277323270.0000	ROW	860.000000	30000		122.070312	0.468750/0.468750		3252.816000	1.3.6.1.4.1.14519.5.2.1.4591.4001.249532930356281841361429104644	RM	NONE	2.500000	
0/288/192/0	1	8.104000	90	1277323270.0000	ROW	860.000000	30000		122.070312	0.468750/0.468750		3252.816000	1.3.6.1.4.1.14519.5.2.1.4591.4001.249750723074731550888994035714	RM	NONE	2.500000	
0/288/192/0	1	8.104000	90	1277323270.0000	ROW	860.000000	30000		122.070312	0.468750/0.468750		3252.816000	1.3.6.1.4.1.14519.5.2.1.4591.4001.252394020592865585838444428332	RM	NONE	2.500000	
0/288/192/0	1	8.104000	90	1277323270.0000	ROW	860.000000	30000		122.070312	0.468750/0.468750		3252.816000	1.3.6.1.4.1.14519.5.2.1.4591.4001.256779427655249767520347055689	RM	NONE	2.500000	
0/288/192/0	1	8.104000	90	1277323270.0000	ROW	860.000000	30000		122.070312	0.468750/0.468750		3252.816000	1.3.6.1.4.1.14519.5.2.1.4591.4001.260094552283139411857248028523	RM	NONE	2.500000	
0/288/192/0	1	8.104000	90	1277323270.0000	ROW	860.000000	30000		122.070312	0.468750/0.468750		3252.816000	1.3.6.1.4.1.14519.5.2.1.4591.4001.265111423264939543750227974266	RM	NONE	2.500000	
0/288/192/0	1	8.104000	90	1277323270.0000	ROW	860.000000	30000		122.070312	0.468750/0.468750		3252.816000	1.3.6.1.4.1.14519.5.2.1.4591.4001.266060212873409831832411851456	RM	NONE	2.500000	
0/288/192/0	1	8.104000	90	1277323270.0000	ROW	860.000000	30000		122.070312	0.468750/0.468750		3252.816000	1.3.6.1.4.1.14519.5.2.1.4591.4001.268603152100789076531993372551	RM	NONE	2.500000	
0/288/192/0	1	8.104000	90	1277323270.0000	ROW	860.000000	30000		122.070312	0.468750/0.468750		3252.816000	1.3.6.1.4.1.14519.5.2.1.4591.4001.273247176384641081789090295259	RM	NONE	2.500000	
0/288/192/0	1	8.104000	90	1277323270.0000	ROW	860.000000	30000		122.070312	0.468750/0.468750		3252.816000	1.3.6.1.4.1.14519.5.2.1.4591.4001.274490228705258324402372364163	RM	NONE	2.500000	
0/288/192/0	1	8.104000	90	1277323270.0000	ROW	860.000000	30000		122.070312	0.468750/0.468750		3252.816000	1.3.6.1.4.1.14519.5.2.1.4591.4001.276007095792087081579698758601	RM	NONE	2.500000	
0/288/192/0	1	8.104000	90	1277323270.0000	ROW	860.000000	30000		122.070312	0.468750/0.468750		3252.816000	1.3.6.1.4.1.14519.5.2.1.4591.4001.284677459342753724795432011261	RM	NONE	2.500000	
0/288/192/0	1	8.104000	90	1277323270.0000	ROW	860.000000	30000		122.070312	0.468750/0.468750		3252.816000	1.3.6.1.4.1.14519.5.2.1.4591.4001.285381888845371794564664766832	RM	NONE	2.500000	
0/288/192/0	1	8.104000	90	1277323270.0000	ROW	860.000000	30000		122.070312	0.468750/0.468750		3252.816000	1.3.6.1.4.1.14519.5.2.1.4591.4001.285759077498763484961052414391	RM	NONE	2.500000	
0/288/192/0	1	8.104000	90	1277323270.0000	ROW	860.000000	30000		122.070312	0.468750/0.468750		3252.816000	1.3.6.1.4.1.14519.5.2.1.4591.4001.286463774720457863834217467909	RM	NONE	2.500000	
0/288/192/0	1	8.104000	90	1277323270.0000	ROW	860.000000	30000		122.070312	0.468750/0.468750		3252.816000	1.3.6.1.4.1.14519.5.2.1.4591.4001.299734916512299333975018870560	RM	NONE	2.500000	
0/288/192/0	1	8.104000	90	1277323270.0000	ROW	860.000000	30000		122.070312	0.468750/0.468750		3252.816000	1.3.6.1.4.1.14519.5.2.1.4591.4001.301471958249927534564119795754	RM	NONE	2.500000	
0/288/192/0	1	8.104000	90	1277323270.0000	ROW	860.000000	30000		122.070312	0.468750/0.468750		3252.816000	1.3.6.1.4.1.14519.5.2.1.4591.4001.315628747124960745416366995117	RM	NONE	2.500000	
0/288/192/0	1	8.104000	90	1277323270.0000	ROW	860.000000	30000		122.070312	0.468750/0.468750		3252.816000	1.3.6.1.4.1.14519.5.2.1.4591.4001.315813397453518336100491289422	RM	NONE	2.500000	
0/288/192/0	1	8.104000	90	1277323270.0000	ROW	860.000000	30000		122.070312	0.468750/0.468750		3252.816000	1.3.6.1.4.1.14519.5.2.1.4591.4001.318517387419418906220708079257	RM	NONE	2.500000	
0/288/192/0	1	8.104000	90	1277323270.0000	ROW	860.000000	30000		122.070312	0.468750/0.468750		3252.816000	1.3.6.1.4.1.14519.5.2.1.4591.4001.321255293733854583126261759683	RM	NONE	2.500000	
0/288/192/0	1	8.104000	90	1277323270.0000	ROW	860.000000	30000		122.070312	0.468750/0.468750		3252.816000	1.3.6.1.4.1.14519.5.2.1.4591.4001.324249996190254229907109940536	RM	NONE	2.500000	
0/288/192/0	1	8.104000	90	1277323270.0000	ROW	860.000000	30000		122.070312	0.468750/0.468750		3252.816000	1.3.6.1.4.1.14519.5.2.1.4591.4001.326051824346720472652906368360	RM	NONE	2.500000	
0/288/192/0	1	8.104000	90	1277323270.0000	ROW	860.000000	30000		122.070312	0.468750/0.468750		3252.816000	1.3.6.1.4.1.14519.5.2.1.4591.4001.328945759934865734644528281276	RM	NONE	2.500000	
0/288/192/0	1	8.104000	90	1277323270.0000	ROW	860.000000	30000		122.070312	0.468750/0.468750		3252.816000	1.3.6.1.4.1.14519.5.2.1.4591.4001.332420810246851445105614296740	RM	NONE	2.500000	
0/288/192/0	1	8.104000	90	1277323270.0000	ROW	860.000000	30000		122.070312	0.468750/0.468750		3252.816000	1.3.6.1.4.1.14519.5.2.1.4591.4001.336003029347081439353821097660	RM	NONE	2.500000	
0/288/192/0	1	8.104000	90	1277323270.0000	ROW	860.000000	30000		122.070312	0.468750/0.468750		3252.816000	1.3.6.1.4.1.14519.5.2.1.4591.4001.339612617955001883303153023683	RM	NONE	2.500000	
0/288/192/0	1	8.104000	90	1277323270.0000	ROW	860.000000	30000		122.070312	0.468750/0.468750		3252.816000	1.3.6.1.4.1.14519.5.2.1.4591.4001.531373140323496930618621182946	RM	NONE	2.500000	
0/288/192/0	1	8.104000	90	1277323270.0000	ROW	860.000000	30000		122.070312	0.468750/0.468750		3252.816000	1.3.6.1.4.1.14519.5.2.1.4591.4001.535441276845884547970777870912	RM	NONE	2.500000	
0/288/192/0	1	8.104000	90	1277323270.0000	ROW	860.000000	30000		122.070312	0.468750/0.468750		3252.816000	1.3.6.1.4.1.14519.5.2.1.4591.4001.598377267159823005580168913782	RM	NONE	2.500000	
0/288/192/0	1	8.104000	90	1277323270.0000	ROW	860.000000	30000		122.070312	0.468750/0.468750		3252.816000	1.3.6.1.4.1.14519.5.2.1.4591.4001.603757163464423148482438750807	RM	NONE	2.500000	
0/288/192/0	1	8.104000	90	1277323270.0000	ROW	860.000000	30000		122.070312	0.468750/0.468750		3252.816000	1.3.6.1.4.1.14519.5.2.1.4591.4001.685689184574740179647874126673	RM	NONE	2.500000	
0/288/192/0	1	8.104000	90	1277323270.0000	ROW	860.000000	30000		122.070312	0.468750/0.468750		3252.816000	1.3.6.1.4.1.14519.5.2.1.4591.4001.709407754960320798695048230114	RM	NONE	2.500000	
0/288/192/0	1	8.104000	90	1277323270.0000	ROW	860.000000	30000		122.070312	0.468750/0.468750		3252.816000	1.3.6.1.4.1.14519.5.2.1.4591.4001.716280352851601972982779686662	RM	NONE	2.500000	
0/288/192/0	1	8.104000	90	1277323270.0000	ROW	860.000000	30000		122.070312	0.468750/0.468750		3252.816000	1.3.6.1.4.1.14519.5.2.1.4591.4001.720226348079928957944948522404	RM	NONE	2.500000	
0/288/192/0	1	8.104000	90	1277323270.0000	ROW	860.000000	30000		122.070312	0.468750/0.468750		3252.816000	1.3.6.1.4.1.14519.5.2.1.4591.4001.744808510843017131695647717289	RM	NONE	2.500000	
0/288/192/0	1	8.104000	90	1277323270.0000	ROW	860.000000	30000		122.070312	0.468750/0.468750		3252.816000	1.3.6.1.4.1.14519.5.2.1.4591.4001.766843029222651107432233150862	RM	NONE	2.500000	
0/288/192/0	1	8.104000	90	1277323270.0000	ROW	860.000000	30000		122.070312	0.468750/0.468750		3252.816000	1.3.6.1.4.1.14519.5.2.1.4591.4001.795223655832477581141107607370	RM	NONE	2.500000	
0/288/192/0	1	8.104000	90	1277323270.0000	ROW	860.000000	30000		122.070312	0.468750/0.468750		3252.816000	1.3.6.1.4.1.14519.5.2.1.4591.4001.802098819803991735404437580470	RM	NONE	2.500000	
0/288/192/0	1	8.104000	90	1277323270.0000	ROW	860.000000	30000		122.070312	0.468750/0.468750		3252.816000	1.3.6.1.4.1.14519.5.2.1.4591.4001.920001650267551305359989954112	RM	NONE	2.500000	
0/288/192/0	1	8.104000	90	1277323270.0000	ROW	860.000000	30000		122.070312	0.468750/0.468750		3252.816000	1.3.6.1.4.1.14519.5.2.1.4591.4001.927921374309646231412019015328	RM	NONE	2.500000	
0/288/192/0	1	8.104000	90	1277323270.0000	ROW	860.000000	30000		122.070312	0.468750/0.468750		3252.816000	1.3.6.1.4.1.14519.5.2.1.4591.4001.928519832246246196814736102302	RM	NONE	2.500000	
0/288/192/0	1	8.104000	90	1277323270.0000	ROW	860.000000	30000		122.070312	0.468750/0.468750		3252.816000	1.3.6.1.4.1.14519.5.2.1.4591.4001.993098169451650289782780676958	RM	NONE	2.500000	
0/256/192/0	1	123.500000	90	1277323370.0000	ROW	2250.000000	30000		122.070312	0.937500/0.937500		10002.000000	1.3.6.1.4.1.14519.5.2.1.4591.4001.102162285262052168220910910305	IR	SK	2.500000	
0/256/192/0	1	123.500000	90	1277323370.0000	ROW	2250.000000	30000		122.070312	0.937500/0.937500		10002.000000	1.3.6.1.4.1.14519.5.2.1.4591.4001.104786821332688608824418770388	IR	SK	2.500000	
0/256/192/0	1	123.500000	90	1277323370.0000	ROW	2250.000000	30000		122.070312	0.937500/0.937500		10002.000000	1.3.6.1.4.1.14519.5.2.1.4591.4001.113479467120344191350986667969	IR	SK	2.500000	
0/256/192/0	1	123.500000	90	1277323370.0000	ROW	2250.000000	30000		122.070312	0.937500/0.937500		10002.000000	1.3.6.1.4.1.14519.5.2.1.4591.4001.116367197432710152668231507681	IR	SK	2.500000	
0/256/192/0	1	123.500000	90	1277323370.0000	ROW	2250.000000	30000		122.070312	0.937500/0.937500		10002.000000	1.3.6.1.4.1.14519.5.2.1.4591.4001.123469166632814079065759570121	IR	SK	2.500000	
0/256/192/0	1	123.500000	90	1277323370.0000	ROW	2250.000000	30000		122.070312	0.937500/0.937500		10002.000000	1.3.6.1.4.1.14519.5.2.1.4591.4001.124219737934499186606837224388	IR	SK	2.500000	
0/256/192/0	1	123.500000	90	1277323370.0000	ROW	2250.000000	30000		122.070312	0.937500/0.937500		10002.000000	1.3.6.1.4.1.14519.5.2.1.4591.4001.130167241795769778496447986960	IR	SK	2.500000	
0/256/192/0	1	123.500000	90	1277323370.0000	ROW	2250.000000	30000		122.070312	0.937500/0.937500		10002.000000	1.3.6.1.4.1.14519.5.2.1.4591.4001.142659767686300588088732909710	IR	SK	2.500000	
0/256/192/0	1	123.500000	90	1277323370.0000	ROW	2250.000000	30000		122.070312	0.937500/0.937500		10002.000000	1.3.6.1.4.1.14519.5.2.1.4591.4001.150830881336114966681912334084	IR	SK	2.500000	
0/256/192/0	1	123.500000	90	1277323370.0000	ROW	2250.000000	30000		122.070312	0.937500/0.937500		10002.000000	1.3.6.1.4.1.14519.5.2.1.4591.4001.163027968020635915777654486619	IR	SK	2.500000	
0/256/192/0	1	123.500000	90	1277323370.0000	ROW	2250.000000	30000		122.070312	0.937500/0.937500		10002.000000	1.3.6.1.4.1.14519.5.2.1.4591.4001.164057594939177463900197014822	IR	SK	2.500000	
0/256/192/0	1	123.500000	90	1277323370.0000	ROW	2250.000000	30000		122.070312	0.937500/0.937500		10002.000000	1.3.6.1.4.1.14519.5.2.1.4591.4001.165125507927168900307701593737	IR	SK	2.500000	
0/256/192/0	1	123.500000	90	1277323370.0000	ROW	2250.000000	30000		122.070312	0.937500/0.937500		10002.000000	1.3.6.1.4.1.14519.5.2.1.4591.4001.173955841077232314971599356488	IR	SK	2.500000	
0/256/192/0	1	123.500000	90	1277323370.0000	ROW	2250.000000	30000		122.070312	0.937500/0.937500		10002.000000	1.3.6.1.4.1.14519.5.2.1.4591.4001.178337799526305448498557153830	IR	SK	2.500000	
0/256/192/0	1	123.500000	90	1277323370.0000	ROW	2250.000000	30000		122.070312	0.937500/0.937500		10002.000000	1.3.6.1.4.1.14519.5.2.1.4591.4001.178797859052622992313181723006	IR	SK	2.500000	
0/256/192/0	1	123.500000	90	1277323370.0000	ROW	2250.000000	30000		122.070312	0.937500/0.937500		10002.000000	1.3.6.1.4.1.14519.5.2.1.4591.4001.190757732644957256598067909584	IR	SK	2.500000	
0/256/192/0	1	123.500000	90	1277323370.0000	ROW	2250.000000	30000		122.070312	0.937500/0.937500		10002.000000	1.3.6.1.4.1.14519.5.2.1.4591.4001.191247961233944116492758693771	IR	SK	2.500000	
0/256/192/0	1	123.500000	90	1277323370.0000	ROW	2250.000000	30000		122.070312	0.937500/0.937500		10002.000000	1.3.6.1.4.1.14519.5.2.1.4591.4001.193157527364631123148019120936	IR	SK	2.500000	
0/256/192/0	1	123.500000	90	1277323370.0000	ROW	2250.000000	30000		122.070312	0.937500/0.937500		10002.000000	1.3.6.1.4.1.14519.5.2.1.4591.4001.200319504828807412796696670955	IR	SK	2.500000	
0/256/192/0	1	123.500000	90	1277323370.0000	ROW	2250.000000	30000		122.070312	0.937500/0.937500		10002.000000	1.3.6.1.4.1.14519.5.2.1.4591.4001.202636918662325368219077755102	IR	SK	2.500000	
0/256/192/0	1	123.500000	90	1277323370.0000	ROW	2250.000000	30000		122.070312	0.937500/0.937500		10002.000000	1.3.6.1.4.1.14519.5.2.1.4591.4001.203279290202063528949460275633	IR	SK	2.500000	
0/256/192/0	1	123.500000	90	1277323370.0000	ROW	2250.000000	30000		122.070312	0.937500/0.937500		10002.000000	1.3.6.1.4.1.14519.5.2.1.4591.4001.203651907889865802111661980393	IR	SK	2.500000	
0/256/192/0	1	123.500000	90	1277323370.0000	ROW	2250.000000	30000		122.070312	0.937500/0.937500		10002.000000	1.3.6.1.4.1.14519.5.2.1.4591.4001.204521220653692908704442639937	IR	SK	2.500000	
0/256/192/0	1	123.500000	90	1277323370.0000	ROW	2250.000000	30000		122.070312	0.937500/0.937500		10002.000000	1.3.6.1.4.1.14519.5.2.1.4591.4001.206370425498325842973715953138	IR	SK	2.500000	
0/256/192/0	1	123.500000	90	1277323370.0000	ROW	2250.000000	30000		122.070312	0.937500/0.937500		10002.000000	1.3.6.1.4.1.14519.5.2.1.4591.4001.216339600778870925853904994661	IR	SK	2.500000	
0/256/192/0	1	123.500000	90	1277323370.0000	ROW	2250.000000	30000		122.070312	0.937500/0.937500		10002.000000	1.3.6.1.4.1.14519.5.2.1.4591.4001.224981893192297828668773434834	IR	SK	2.500000	
0/256/192/0	1	123.500000	90	1277323370.0000	ROW	2250.000000	30000		122.070312	0.937500/0.937500		10002.000000	1.3.6.1.4.1.14519.5.2.1.4591.4001.230344663980345164964231367475	IR	SK	2.500000	
