Columns	ConvolutionKernel	FrameOfReferenceUID	ImageOrientationPatient	ImagePositionPatient	PixelSpacing	ReconstructionMethod	Rows	SOPInstanceUID	SliceThickness
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.139990383851321616824665280691	1/0/0/0/1/0	-225.75567/-430.05512/-705.678	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.261598026485541670729430902857	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.139990383851321616824665280691	1/0/0/0/1/0	-225.75567/-430.05512/-634.803	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.262441942016072349306757795974	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.139990383851321616824665280691	1/0/0/0/1/0	-225.75567/-430.05512/-405.303	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.263471300709966985073560048650	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.139990383851321616824665280691	1/0/0/0/1/0	-225.75567/-430.05512/-401.928	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.264813353785683622161233261899	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.139990383851321616824665280691	1/0/0/0/1/0	-225.75567/-430.05512/-260.178	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.268216875995486811992925309956	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.139990383851321616824665280691	1/0/0/0/1/0	-225.75567/-430.05512/-665.178	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.268441539475530183750257537166	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.139990383851321616824665280691	1/0/0/0/1/0	-225.75567/-430.05512/-111.678	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.268701061914673541186508557809	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.139990383851321616824665280691	1/0/0/0/1/0	-225.75567/-430.05512/-418.803	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.271076732708998108859452346028	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.139990383851321616824665280691	1/0/0/0/1/0	-225.75567/-430.05512/-472.803	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.271766482626918443282833833664	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.139990383851321616824665280691	1/0/0/0/1/0	-225.75567/-430.05512/-307.428	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.276170967754427431161803980772	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.139990383851321616824665280691	1/0/0/0/1/0	-225.75567/-430.05512/-641.553	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.279384346646991470564920216070	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.139990383851321616824665280691	1/0/0/0/1/0	-225.75567/-430.05512/-280.428	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.280188119486399945531603095504	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.139990383851321616824665280691	1/0/0/0/1/0	-225.75567/-430.05512/-175.803	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.280207857888908970323370700023	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.139990383851321616824665280691	1/0/0/0/1/0	-225.75567/-430.05512/-152.178	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.280637010373072329281395813022	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.139990383851321616824665280691	1/0/0/0/1/0	-225.75567/-430.05512/-246.678	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.284379869691442919273325007642	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.139990383851321616824665280691	1/0/0/0/1/0	-225.75567/-430.05512/-604.428	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.287113467338955781366189715450	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.139990383851321616824665280691	1/0/0/0/1/0	-225.75567/-430.05512/-212.928	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.287727765005064357419361434194	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.139990383851321616824665280691	1/0/0/0/1/0	-225.75567/-430.05512/-476.178	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.287874665986472760493077987949	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.139990383851321616824665280691	1/0/0/0/1/0	-225.75567/-430.05512/-371.553	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.288646108131835487104502047932	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.139990383851321616824665280691	1/0/0/0/1/0	-225.75567/-430.05512/-462.678	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.289696620272008704458644041094	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.139990383851321616824665280691	1/0/0/0/1/0	-225.75567/-430.05512/-526.803	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.291822478729826912418313673941	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.139990383851321616824665280691	1/0/0/0/1/0	-225.75567/-430.05512/-533.553	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.292672921862584263746078587270	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.139990383851321616824665280691	1/0/0/0/1/0	-225.75567/-430.05512/-314.178	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.293005185215133914484077088632	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.139990383851321616824665280691	1/0/0/0/1/0	-225.75567/-430.05512/-172.428	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.297734038116942470402908963350	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.139990383851321616824665280691	1/0/0/0/1/0	-225.75567/-430.05512/-209.553	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.298143854848540065630661838481	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.139990383851321616824665280691	1/0/0/0/1/0	-225.75567/-430.05512/-617.928	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.299450955425043122920669188991	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.139990383851321616824665280691	1/0/0/0/1/0	-225.75567/-430.05512/-611.178	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.300281367444581684068567127551	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.139990383851321616824665280691	1/0/0/0/1/0	-225.75567/-430.05512/-91.428	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.300623486940619902324626534018	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.139990383851321616824665280691	1/0/0/0/1/0	-225.75567/-430.05512/-675.303	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.300869405275973249025943262424	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.139990383851321616824665280691	1/0/0/0/1/0	-225.75567/-430.05512/-189.303	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.302230308603232768262717746822	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.139990383851321616824665280691	1/0/0/0/1/0	-225.75567/-430.05512/-125.178	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.307769322294355520864619944188	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.139990383851321616824665280691	1/0/0/0/1/0	-225.75567/-430.05512/-88.053	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.310401311979565030939270150302	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.139990383851321616824665280691	1/0/0/0/1/0	-225.75567/-430.05512/-364.803	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.311121196575195460924527792711	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.139990383851321616824665280691	1/0/0/0/1/0	-225.75567/-430.05512/-540.303	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.311515495586771502886463775601	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.139990383851321616824665280691	1/0/0/0/1/0	-225.75567/-430.05512/-594.303	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.314234446605611382626324414273	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.139990383851321616824665280691	1/0/0/0/1/0	-225.75567/-430.05512/-499.803	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.314813444893300334148803397309	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.139990383851321616824665280691	1/0/0/0/1/0	-225.75567/-430.05512/-580.803	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.316030701126767471792881603868	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.139990383851321616824665280691	1/0/0/0/1/0	-225.75567/-430.05512/-243.303	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.316329003307455023540473326592	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.139990383851321616824665280691	1/0/0/0/1/0	-225.75567/-430.05512/-206.178	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.316754227564153054653252011337	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.139990383851321616824665280691	1/0/0/0/1/0	-225.75567/-430.05512/-698.928	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.318856264935588143155599571631	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.139990383851321616824665280691	1/0/0/0/1/0	-225.75567/-430.05512/-310.803	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.320838390801761982009086004706	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.139990383851321616824665280691	1/0/0/0/1/0	-225.75567/-430.05512/-577.428	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.323552720454432259157525996713	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.139990383851321616824665280691	1/0/0/0/1/0	-225.75567/-430.05512/-547.053	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.323602693957273476931017292436	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.139990383851321616824665280691	1/0/0/0/1/0	-225.75567/-430.05512/-644.928	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.324378461728073059542554350245	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.139990383851321616824665280691	1/0/0/0/1/0	-225.75567/-430.05512/-226.428	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.324459731053288367237574107150	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.139990383851321616824665280691	1/0/0/0/1/0	-225.75567/-430.05512/-81.303	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.324864806571906972610232216482	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.139990383851321616824665280691	1/0/0/0/1/0	-225.75567/-430.05512/-388.428	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.326063719064879808442746775091	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.139990383851321616824665280691	1/0/0/0/1/0	-225.75567/-430.05512/-98.178	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.326370265602276765957459719860	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.139990383851321616824665280691	1/0/0/0/1/0	-225.75567/-430.05512/-121.803	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.326411442734347690403718006385	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.139990383851321616824665280691	1/0/0/0/1/0	-225.75567/-430.05512/-655.053	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.327520782134724120669443138163	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.139990383851321616824665280691	1/0/0/0/1/0	-225.75567/-430.05512/-385.053	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.328106318100258493845024223400	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.139990383851321616824665280691	1/0/0/0/1/0	-225.75567/-430.05512/-415.428	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.329754087290217489911293390123	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.139990383851321616824665280691	1/0/0/0/1/0	-225.75567/-430.05512/-509.928	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.331877547754292168155068693161	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.139990383851321616824665280691	1/0/0/0/1/0	-225.75567/-430.05512/-391.803	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.332800106997710093224687765146	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.139990383851321616824665280691	1/0/0/0/1/0	-225.75567/-430.05512/-574.053	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.332812640844356492052404782968	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.139990383851321616824665280691	1/0/0/0/1/0	-225.75567/-430.05512/-648.303	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.333134297410795295904850146510	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.139990383851321616824665280691	1/0/0/0/1/0	-225.75567/-430.05512/-185.928	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.333592643173576289906521691458	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.139990383851321616824665280691	1/0/0/0/1/0	-225.75567/-430.05512/-304.053	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.335768473857281623420075373994	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.139990383851321616824665280691	1/0/0/0/1/0	-225.75567/-430.05512/-425.553	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.337328447712712487306424564330	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.139990383851321616824665280691	1/0/0/0/1/0	-225.75567/-430.05512/-412.053	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.396624129496609538114439702049	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.139990383851321616824665280691	1/0/0/0/1/0	-225.75567/-430.05512/-202.803	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.414972863236014294183766307731	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.139990383851321616824665280691	1/0/0/0/1/0	-225.75567/-430.05512/-638.178	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.432185580467385835107291923752	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.139990383851321616824665280691	1/0/0/0/1/0	-225.75567/-430.05512/-273.678	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.466072172145118372951425405416	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.139990383851321616824665280691	1/0/0/0/1/0	-225.75567/-430.05512/-435.678	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.469657019756011364337573481219	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.139990383851321616824665280691	1/0/0/0/1/0	-225.75567/-430.05512/-489.678	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.476547138967817073600758301914	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.139990383851321616824665280691	1/0/0/0/1/0	-225.75567/-430.05512/-428.928	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.477204216038624571652189236462	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.139990383851321616824665280691	1/0/0/0/1/0	-225.75567/-430.05512/-334.428	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.485387795723622837684649579384	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.139990383851321616824665280691	1/0/0/0/1/0	-225.75567/-430.05512/-597.678	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.498409921040022958578711657655	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.139990383851321616824665280691	1/0/0/0/1/0	-225.75567/-430.05512/-455.928	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.510781399948257006236240329870	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.139990383851321616824665280691	1/0/0/0/1/0	-225.75567/-430.05512/-196.053	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.515099875452962725593040303313	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.139990383851321616824665280691	1/0/0/0/1/0	-225.75567/-430.05512/-192.678	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.558130232422310719127186885937	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.139990383851321616824665280691	1/0/0/0/1/0	-225.75567/-430.05512/-493.053	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.596660298245218731396841425345	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.139990383851321616824665280691	1/0/0/0/1/0	-225.75567/-430.05512/-374.928	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.607155290494285279342960902902	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.139990383851321616824665280691	1/0/0/0/1/0	-225.75567/-430.05512/-337.803	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.623795129922204493171131198198	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.139990383851321616824665280691	1/0/0/0/1/0	-225.75567/-430.05512/-320.928	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.721829814616743692534322711821	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.139990383851321616824665280691	1/0/0/0/1/0	-225.75567/-430.05512/-449.178	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.739088875411162365717560823246	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.139990383851321616824665280691	1/0/0/0/1/0	-225.75567/-430.05512/-614.553	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.784863025153590298101978854475	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.139990383851321616824665280691	1/0/0/0/1/0	-225.75567/-430.05512/-324.303	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.790190443825379124199104228222	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.139990383851321616824665280691	1/0/0/0/1/0	-225.75567/-430.05512/-712.428	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.811479177581848558576733717901	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.139990383851321616824665280691	1/0/0/0/1/0	-225.75567/-430.05512/-115.053	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.816605164286657325545391865782	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.139990383851321616824665280691	1/0/0/0/1/0	-225.75567/-430.05512/-466.053	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.826183977171790661073361224379	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.139990383851321616824665280691	1/0/0/0/1/0	-225.75567/-430.05512/-179.178	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.843555442488817641414113023959	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.139990383851321616824665280691	1/0/0/0/1/0	-225.75567/-430.05512/-162.303	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.858975538388160464740095602833	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.139990383851321616824665280691	1/0/0/0/1/0	-225.75567/-430.05512/-621.303	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.859486307063403362080849142045	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.139990383851321616824665280691	1/0/0/0/1/0	-225.75567/-430.05512/-182.553	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.882740858611239246112617894462	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.139990383851321616824665280691	1/0/0/0/1/0	-225.75567/-430.05512/-101.553	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.899148387943883256558210559440	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.139990383851321616824665280691	1/0/0/0/1/0	-225.75567/-430.05512/-216.303	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.926135786403545199265676647904	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.139990383851321616824665280691	1/0/0/0/1/0	-225.75567/-430.05512/-442.428	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.929701487477836236235694430288	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.139990383851321616824665280691	1/0/0/0/1/0	-225.75567/-430.05512/-277.053	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.955193303476802605373272888427	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.139990383851321616824665280691	1/0/0/0/1/0	-225.75567/-430.05512/-250.053	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.995084077426707934842319804046	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.148581826664809938988000313184	1/0/0/0/1/0	-226.13246/-425.88375/-1151.459	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.101745241706716710334434385916	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.148581826664809938988000313184	1/0/0/0/1/0	-226.13246/-425.88375/-368.459	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.102125271948691906397914972685	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.148581826664809938988000313184	1/0/0/0/1/0	-226.13246/-425.88375/-932.084	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.102650308388385383952673599492	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.148581826664809938988000313184	1/0/0/0/1/0	-226.13246/-425.88375/-621.584	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.103254935368324079168701822202	3.3750001
128	XYZG=7.00	1.3.6.1.4.1.14519.5.2.1.2744.7002.148581826664809938988000313184	1/0/0/0/1/0	-226.13246/-425.88375/-584.459	3.5378182/3.5378182	OSEM 2i8s	128	1.3.6.1.4.1.14519.5.2.1.2744.7002.103579264062633481140837235670	3.3750001
